NFLNewsID,Season,Split,GamesPlayed,PassAtt,PassComp,PassYard,PassTD,Pass40,PassFD,PassInt,PassIntTD,TimesSacked,PassTD40,Pass300,Pass350,Pass400,Pass2PT,RushAtt,RushYard,RushTD,Rush40,RushFD,RushTD40,Rush2PT,Rush100,Rush150,Rush200,Targets,Receptions,RecYard,RecTD,Rec40,RecFD,RecTD40,Rec2PT,Rec100,Rec150,Rec200,Fumbles,FumblesLost,FumblesTD,EditDate,DefTackles,DefSoloTackles,DefTFL,DefPassInt,DefIntRetYds,DefIntReturnTDs,DefSacks,DefSackYds,DefFumbles,DefFumblesRec,DefFumRetYds,DefFumbReturnTDs,DefSafeties,DefReturnTds,DefPassDef,Def4thDownStop,DefQBHit,Def10TackleBonus,Def2SackBonus,Def3PassDefBonus,Def50YdFumbBonus,Def50YdIntBonus,DefBlockedKick,DefXPReturn,SpecKoRetAtt,SpecKORetYds,SpecKoRetTD,SpecPuntRetAtt,SpecPuntRetYds,SpecPuntRetTD,SpecFGAtt,SpecFGMade,specFGTotalYds,SpecXpAtt,SpecXpMade,SpecFGMade19,SpecFGMade29,SpecFGMade39,SpecFGMade49,SpecFGMade50,SpecFGMissed19,SpecFGMissed29,SpecFGMissed39,SpecFGMissed49,SpecFGMissed50,SpecFGMade59,SpecFGMissed59,SpecFGMade60,SpecFGMissed60,offPassTD9,offPassTD19,offPassTD29,offPassTD39,offPassTD49,offPassTD50,offRushTD9,offRushTD19,offRushTD29,offRushTD39,offRushTD49,offRushTD50,offRecTD9,offRecTD19,offRecTD29,offRecTD39,offRecTD49,offRecTD50,underdogid
12764,2025,M,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.00429409,52.13054527,531.0452647,3.996498456,0.822453176,23.98005083,0.160805855,0.119894954,0,0,0,0.628201374,0.273267597,0.010930704,15:07.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,da1f257c-ac6f-4146-988a-e0d417ac1cda
12771,2025,C,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682905159,3.414525794,0,0.002663895,0.165342062,0,0,0,0,0,13.17612132,7.983104566,106.668772,0.633714613,0.125947843,3.991552283,0.025498576,0.019011438,0,0,0,0.104430122,0.045427103,0.001817084,15:14.8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,6.6,197.835,NULL,8.25,90.75,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bcedd3bb-a8a1-43ef-b90a-194fd9d2ef86
12771,2025,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202698342,1.01349171,0,0.000790691,0.049076451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002442625,0.001062542,4.25E-05,15:14.8,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,1.818182,45.04132,NULL,2.272727,20.66116,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bcedd3bb-a8a1-43ef-b90a-194fd9d2ef86
12771,2025,M,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,2.25,0,0.001755372,0.108952066,0,0,0,0,0,2.660226355,1.597822544,19.23490065,0.037688788,0.025208526,0.798911272,0.001516472,0.001130664,0,0,0,0.024677373,0.010734657,0.000429386,15:09.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,109,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bcedd3bb-a8a1-43ef-b90a-194fd9d2ef86
12773,2025,C,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682905159,4.097430953,0,0.002663895,0.165342062,0,0,0,0,0,12.83144751,8.410562925,103.3157463,0.568148283,0.132691767,4.205281463,0.022860404,0.017044448,0,0,0,0.109581227,0.047667834,0.001906713,15:14.8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35490f3c-4283-47e7-b260-bc73e4b0139d
12773,2025,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202698342,1.216190052,0,0.000790691,0.049076451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002442625,0.001062542,4.25E-05,15:14.8,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35490f3c-4283-47e7-b260-bc73e4b0139d
12773,2025,M,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,2.7,0,0.001755372,0.108952066,0,0,0,0,0,2.779729734,1.700008937,20.4232877,0.037517316,0.026820701,0.850004469,0.001509572,0.001125519,0,0,0,0.025908775,0.011270317,0.000450813,15:09.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35490f3c-4283-47e7-b260-bc73e4b0139d
12807,2025,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.84442086,9.831410412,130.1613352,1.159564235,0.155108194,3.277136804,0.046657022,0.034786927,0,0,0,0.118473833,0.051536117,0.002061445,15:06.9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5e48750d-552e-4c64-a107-e8d781f8b2da
12807,2025,F,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04954189,0.302222195,0,0,0.004768099,0.100740732,0,0,0,0,0,0.003641942,0.001584245,6.34E-05,15:06.9,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5e48750d-552e-4c64-a107-e8d781f8b2da
12807,2025,M,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.114795496,3.089567311,33.72567544,0.104866183,0.048743485,1.02985577,0.004219468,0.003145985,0,0,0,0.037230963,0.016195469,0.000647819,15:06.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5e48750d-552e-4c64-a107-e8d781f8b2da
12809,2025,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.99667322,41.81482077,418.3185474,3.782002697,0.659704056,19.29914805,0.152175256,0.113460081,0,0,0,0.503891293,0.219192712,0.008767708,15:10.3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,d518b022-5088-480c-b4b0-cfbe8a77f042
12809,2025,F,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.85804749,13.1087923,118.1319222,0.794646297,0.206814792,6.050211831,0.031973934,0.023839389,0,0,0,0.157968064,0.068716108,0.002748644,15:14.8,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,d518b022-5088-480c-b4b0-cfbe8a77f042
12809,2025,M,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.92181517,27.02173718,258.5981452,2.091496304,0.426316538,12.47157101,0.084154881,0.062744889,0,0,0,0.325626604,0.141647573,0.005665903,15:10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,d518b022-5088-480c-b4b0-cfbe8a77f042
12820,2025,C,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.901100169,4.282542336,53.65567463,0.373585225,0.067564813,4.282542336,0.015031832,0.011207557,0,0,0,0.05160696,0.022449028,0.000897961,15:09.6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffe046b3-e3f0-4881-9bb7-5340410a06de
12820,2025,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:26.9,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffe046b3-e3f0-4881-9bb7-5340410a06de
12820,2025,M,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412405051,0.804861864,10.77384502,0.037486629,0.012698145,0.804861864,0.001508338,0.001124599,0,0,0,0.009699022,0.004219075,0.000168763,15:09.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffe046b3-e3f0-4881-9bb7-5340410a06de
12826,2025,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40:01.9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bafcc8d6-18e2-4a46-9c9d-64b37b608e24
12826,2025,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38:13.1,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bafcc8d6-18e2-4a46-9c9d-64b37b608e24
12826,2025,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:04.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bafcc8d6-18e2-4a46-9c9d-64b37b608e24
12858,2025,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67495423,12.11516779,132.9183015,0.71709096,0.191138577,4.038389265,0.028853364,0.021512729,0,0,0,0.14599435,0.063507542,0.002540302,15:12.9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,b32c9f52-1f85-4de6-84d6-a11183ad8829
12858,2025,F,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:28.3,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,b32c9f52-1f85-4de6-84d6-a11183ad8829
12858,2025,M,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.335911571,3.283285905,32.5806033,0.075681786,0.051799744,1.094428635,0.003045184,0.002270454,0,0,0,0.039565378,0.017210939,0.000688438,15:12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,b32c9f52-1f85-4de6-84d6-a11183ad8829
12860,2025,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967448975,3.8697959,0,0.003773851,0.234234588,0,0,0,0,0,104.800802,75.72504285,822.3357122,5.918406016,1.194698841,40.96600679,0.238137047,0.17755218,0.854980525,0,0,1.236975675,0.538084418,0.021523377,15:09.2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0c0803d6-711a-4685-9ac9-bf339950760c
12860,2025,F,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506745855,2.02698342,0,0.001976728,0.122691129,0,0,0,0,0,43.29166377,33.74494656,359.3078476,1.853152222,0.532387266,18.25546289,0.074564705,0.055594567,0,0,0,0.552446652,0.240314294,0.009612572,15:14.8,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0c0803d6-711a-4685-9ac9-bf339950760c
12860,2025,M,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84375,3.375,0,0.003291322,0.204285124,0,0,0,0,0,79.63235222,60.03857703,644.7411981,3.896954499,0.94721661,32.47988593,0.156800536,0.116908635,0.112339251,0,0,0.981973017,0.427158262,0.01708633,15:09.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0c0803d6-711a-4685-9ac9-bf339950760c
12884,2025,C,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682905159,4.097430953,0,0.002663895,0.165342062,0,0,0,0,0,17.67650961,10.84022975,135.9905724,1.065760569,0.171024135,5.420114873,0.042882674,0.031972817,0,0,0,0.138860032,0.060404114,0.002416165,15:14.8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1.65,47.19,NULL,1.65,16.335,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0b8759c2-8448-4908-a035-0abfe777ce3a
12884,2025,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202698342,1.216190052,0,0.000790691,0.049076451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002442625,0.001062542,4.25E-05,15:14.8,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0.4545455,10.7438,NULL,0.4545455,3.719008,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0b8759c2-8448-4908-a035-0abfe777ce3a
12884,2025,M,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,2.7,0,0.001755372,0.108952066,0,0,0,0,0,3.560246762,2.250646079,27.40556921,0.091354155,0.035507993,1.125323039,0.003675788,0.002740625,0,0,0,0.032544251,0.014156749,0.00056627,15:09.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0b8759c2-8448-4908-a035-0abfe777ce3a
12886,2025,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.063643,810.8672239,7.858300487,0.737504459,39.26706432,0.163405114,0.314332019,0.559575668,0,0,31.3826406,24.11131343,181.8365217,2.048440053,0.380399365,6.429683582,0.08242244,0.061453202,0,0,0,2.568873963,1.117460174,0.044698407,15:14.8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6328d647-7cbf-4947-8a78-b7a62284baa3
12886,2025,F,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.64213819,241.0172263,2.072468018,0.228752804,12.17952101,0.043094798,0.082898721,0,0,0,8.055831715,6.596344569,47.3400737,0.262496309,0.104069208,1.759025218,0.010561982,0.007874889,0,0,0,0.786159137,0.341979225,0.013679169,15:14.8,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6328d647-7cbf-4947-8a78-b7a62284baa3
12886,2025,M,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.9234937,520.849686,4.78062304,0.483404042,25.73795639,0.099408041,0.191224922,0,0,0,18.86787055,14.90906624,109.9964073,0.964464567,0.235217353,3.975750996,0.038806858,0.028933937,0,0,0,1.673007723,0.72775836,0.029110334,15:14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6328d647-7cbf-4947-8a78-b7a62284baa3
12932,2025,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48:19.6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,af9bc7b6-fdfe-4c60-b199-3508e9abad3a
12932,2025,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48:19.5,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,af9bc7b6-fdfe-4c60-b199-3508e9abad3a
12932,2025,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48:19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,af9bc7b6-fdfe-4c60-b199-3508e9abad3a
12934,2025,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967448975,1.93489795,0,0.003773851,0.234234588,0,0,0,0,0,37.08250168,20.6868567,300.6228648,2.872303162,2.955265243,14.77632621,0.115571962,0.086169095,0,0,0,0.26094614,0.113511571,0.004540463,15:14.8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6f5bdbd6-640a-4f62-b8f2-3797b340e2d6
12934,2025,F,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608095026,1.216190052,0,0.002372073,0.147229354,0,0,0,0,0,5.384711068,2.29128872,44.8464915,0.146354685,0.32732696,1.6366348,0.005888828,0.004390641,0,0,0,0.034939148,0.01519853,0.000607941,15:14.8,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6f5bdbd6-640a-4f62-b8f2-3797b340e2d6
